estado,cidade,bairro,tipo,quartos,m2,valor
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,CASA,3,95,250000
GO,SENADOR CANEDO,RESIDENCIAL PEDRO MIRANDA,TERRENO,0,7826,3131000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,260,370000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,4,258,0
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,CASA,3,105,320000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,179,1120000
GO,SENADOR CANEDO,JARDINS NÁPOLES,LOTE,0,336,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,SOBRADO,3,217,1430000
GO,SENADOR CANEDO,JARDINS BERLIM,ÁGIO,4,150,1200000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,5,308,0
GO,SENADOR CANEDO,RESIDENCIAL PARAÍSO,CASA,3,117,400000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRENO,0,402,300000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,1840000
GO,SENADOR CANEDO,JARDINS BERLIM,SOBRADO,4,150,1154000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,250,420000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,1900000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,242,1850000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,3,112,370000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,3,105,330000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,179,1147000
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,250,122000
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,OPORTUNIDADE,2,198,130517
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,136,76481
GO,SENADOR CANEDO,RESIDENCIAL VALE VERDE,SOBRADO,3,204,0
GO,SENADOR CANEDO,GIRASSÓIS,LOTE,0,300,215000
GO,SENADOR CANEDO,JARDINS FRANKFURT,ÁGIO,4,150,1188000
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,3,196,0
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,250,255000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,300,0
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,4,254,2200000
GO,SENADOR CANEDO,JARDINS BERLIM,"ÁGIO,",4,150,180000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,0,360,250000
GO,SENADOR CANEDO,DISTRITO AGROINDUSTRIAL DE SENADOR CANEDO,CASA,2,160,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,360,190000
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,3,197,0
GO,SENADOR CANEDO,SETOR CENTRAL,SOBRADO,5,289,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,251,252500
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,270,20257
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,531,0
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,3,200,0
GO,SENADOR CANEDO,JARDINS BOLONHA,VENDA,3,158,1300000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,109,335000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,136,76400
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,250,1850000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,215,0
GO,SENADOR CANEDO,JARDINS BOLONHA,BELA,3,182,1400000
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,4,213,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,LINDA,3,180,0
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,4,246,0
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,CASA,3,130,0
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,274,78121
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,SOBRADO,4,249,1550000
GO,SENADOR CANEDO,JARDINS NÁPOLES,LOTE,0,410,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,299,22500
GO,SENADOR CANEDO,JARDINS CAPRI,ÁGIO,4,181,0
GO,SENADOR CANEDO,JARDINS TURIM,JARDINS,0,263,100083
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LINDO,4,180,1150000
GO,SENADOR CANEDO,TERRABELA CERRADO II,ÁGIO,0,250,166555
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,267,280000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,403,400000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,160,1000000
GO,SENADOR CANEDO,JARDIM TODOS OS SANTOS II,LOTES,0,512,0
GO,SENADOR CANEDO,JARDINS BOLONHA,PEDRO,3,251,1896000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,262,75000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRAS,3,229,1230000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,270,2150000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,165,1400000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,3,110,350000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,105,0
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,240,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,227,1790000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,271,257545
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,180,0
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,0,300,0
GO,SENADOR CANEDO,JARDINS CAPRI,TERRENO,0,261,305000
GO,SENADOR CANEDO,JARDINS PORTO,SOBRADO,3,200,1350000
GO,SENADOR CANEDO,JARDINS BOLONHA,LOTE,0,360,378000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,179,0
GO,SENADOR CANEDO,JARDINS BOLONHA,LOTE,0,354,336633
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,169,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,175,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,265,2100000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,109,335000
GO,SENADOR CANEDO,JARDINS BOLONHA,LUXUOSO,4,314,0
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,4,265,0
GO,SENADOR CANEDO,VILA SÃO SEBASTIÃO,ÁREA,0,5679,2700000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,3,423,0
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,4,229,1685000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,276,1990000
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,4,235,1550000
GO,SENADOR CANEDO,RESIDENCIAL PEDRO MIRANDA,VENDO,2,70,220000
GO,SENADOR CANEDO,BAIRRO DAS INDÚSTRIAS,CASA,4,205,0
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,260,16462
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,260,390000
GO,SENADOR CANEDO,JARDINS PARMA,SOBRADO,4,230,0
GO,SENADOR CANEDO,CONDOMÍNIO ECOLÓGICO MANSÕES MORUMBI,TERRENO,0,1350,370000
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,0,267,260000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,197,0
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,COND.:,0,250,362500
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRENO,0,300,175000
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,BELA,3,192,1300000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,LOTE,0,300,178950
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,180,0
GO,SENADOR CANEDO,RESIDENCIAL ECOLÓGICO ARAGUAIA,OPORTUNIDADE,2,150,87819
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,0,500,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,3,174,899000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,124,55795
GO,SENADOR CANEDO,TERRABELA CERRADO II,CASA,4,149,0
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,4,250,0
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,JARDIM,3,191,1350000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,217,1800000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,153,0
GO,SENADOR CANEDO,DISTRITO AGROINDUSTRIAL DE SENADOR CANEDO,ÁGIO,0,300,454000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,227,1650000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTES,0,312,423525
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,LOTE,0,300,170000
GO,SENADOR CANEDO,RESIDENCIAL HEBROM,ÚLTIMA,3,97,350000
GO,SENADOR CANEDO,JARDINS PORTO,ÁGIO,0,322,311295
GO,SENADOR CANEDO,RESIDENCIAL ECOLÓGICO ARAGUAIA,AGIO,2,130,202000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,232,1790000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,230,0
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,3,360,296000
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,279,106000
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,250,263158
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,3,269,0
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,258,259000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,254,318225
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,176,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,270,20257
GO,SENADOR CANEDO,JARDINS NÁPOLES,LOTE,0,360,0
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,3,198,1500000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,185,1299000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,224,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,103,328000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,192,1400000
GO,SENADOR CANEDO,JARDINS CAPRI,VENDO,0,274,250000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,250,350000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,156,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,360,340000
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,3,208,0
GO,SENADOR CANEDO,SETOR CENTRAL 2,CASA,3,160,820000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA,CASA,3,100,350000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,240000
GO,SENADOR CANEDO,RESIDENCIAL PARAÍSO,2,3,105,350000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,270,17085
GO,SENADOR CANEDO,SÃO FRANCISCO,CASA,3,117,370000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,151,0
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,271,0
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,260,16462
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,ÁGIO,0,406,652500
GO,SENADOR CANEDO,JARDINS TURIM,JARDINS,0,370,508000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,260,16462
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,CONDOMINIO,3,360,0
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,5,333,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CONDOMÍNIO,3,150,0
GO,SENADOR CANEDO,JARDINS CAPRI,ÁGIO,0,425,0
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,266,306000
GO,SENADOR CANEDO,JARDIM VENEZA,LOTE,0,372,250000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,237,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,103,328000
GO,SENADOR CANEDO,TERRABELA CERRADO I,OPORTUNIDADE,2,180,260000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,360,0
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,VENDO,3,189,360000
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,0,250,221000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,152,1300000
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,CASA,3,180,380000
GO,SENADOR CANEDO,PARQUE ALVORADA,LOTE,0,360,240000
GO,SENADOR CANEDO,RESIDENCIAL PRADO,ÁGIO,3,90,80000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,2,70,75000
GO,SENADOR CANEDO,DISTRITO AGROINDUSTRIAL DE SENADOR CANEDO,ÁGIO,0,472,960968
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,300,315000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,296,0
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,317,325000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,250,287500
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,354,341700
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,3,135,0
GO,SENADOR CANEDO,JARDINS PORTO,SOBRADO,4,232,1820000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,254,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,3,180,1050000
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,0,360,360000
GO,SENADOR CANEDO,JARDIM DAS OLIVEIRAS II,TERRENO,0,300,300000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,158,0
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,CASA,2,61,0
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,0,300,320000
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,JARDIM,4,249,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,197,1590000
GO,SENADOR CANEDO,SETOR CENTRAL,CASA,4,238,0
GO,SENADOR CANEDO,VILA BONSUCESSO,CASA,3,150,270000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,158,0
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO II,OPORTUNIDADE,3,180,166134
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,3,227,0
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,229,1792000
GO,SENADOR CANEDO,JARDINS TURIM,ÁGIO,0,335,425000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,277,269552
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,CASA,3,178,0
GO,SENADOR CANEDO,JARDINS BOLONHA,EXCELENTE,4,200,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,158,1100000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,270,17085
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,BAIRRO:,2,150,920000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,240,1570000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,498,625000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,403,585350
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,4,300,0
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,3,100,365000
GO,SENADOR CANEDO,DISTRITO AGROINDUSTRIAL DE SENADOR CANEDO,ÁGIO,0,472,960968
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,365,429000
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,275,110000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,COND,3,180,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,153,1180000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,3,75,350000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,180,1420000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,162,1200000
GO,SENADOR CANEDO,JARDINS TURIM,ÁGIO,0,276,0
GO,SENADOR CANEDO,RESIDENCIAL VILLA VERDE,MARCELO,3,206,0
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,CHACARA,1,85000,4000000
GO,SENADOR CANEDO,JARDINS BOLONHA,LOTE-JARDINS,0,257,320000
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,429,450000
GO,SENADOR CANEDO,JARDINS CAPRI,ÁGIO,0,428,260000
GO,SENADOR CANEDO,BAIRRO DAS INDÚSTRIAS,CASA,3,110,415000
GO,SENADOR CANEDO,BAIRRO ALVORADA,SOBRADO,4,230,1550000
GO,SENADOR CANEDO,VILA GALVÃO,CASA,3,152,0
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,0,510,0
GO,SENADOR CANEDO,RESIDENCIAL PORTO SEGURO,CASA,2,86,240000
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,3,175,1490000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,127,62892
GO,SENADOR CANEDO,RESIDENCIAL LARANJEIRAS,CASA,3,110,330000
GO,SENADOR CANEDO,JARDINS CAPRI,LINDO,4,202,1600000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,269,650000
GO,SENADOR CANEDO,BAIRRO DAS INDÚSTRIAS,CASA,4,205,950000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRAS,0,301,220000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,5,333,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,171,1450000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,150,1030000
GO,SENADOR CANEDO,BAIRRO ALVORADA,OPORTUNIDADE,2,185,118961
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,103,328000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,0,360,225000
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,427,267526
GO,SENADOR CANEDO,CONDOMÍNIO ALTA VISTA I,LINDA,7,542,4780000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,SOLARIS,0,260,0
GO,SENADOR CANEDO,JARDINS BERLIM,ÁGIO,3,100,955000
GO,SENADOR CANEDO,JARDINS CAPRI,ÁGIO,0,293,152477
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,3,129,369000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,350,550000
GO,SENADOR CANEDO,JARDINS PORTO,INCRIVEL,4,200,1700000
GO,SENADOR CANEDO,RESIDENCIAL PORTO SEGURO,CASA,2,86,250000
GO,SENADOR CANEDO,GIRASSÓIS,CASA,3,170,899000
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,0,424,480000
GO,SENADOR CANEDO,JARDINS CAPRI,ÁGIO,0,271,330000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,JARDIM,3,165,1250000
GO,SENADOR CANEDO,TERRABELA CERRADO I,CASA,3,100,350000
GO,SENADOR CANEDO,BOSQUE DAS FLORES,OPORTUNIDADE,2,150,114838
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,177,1100000
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,CASA,3,90,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,180,1420000
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,CHÁCARA,0,20000,290000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,234,1650000
GO,SENADOR CANEDO,JARDIM TODOS OS SANTOS,CASA,6,513,645000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,ÁGIO,0,344,451624
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,4,192,0
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,3,300,0
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,LES,3,90,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,488,683858
GO,SENADOR CANEDO,JARDINS BARCELONA,LINDÍSSIMA,3,160,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,180,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,4,259,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,212,1900000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,268,20115
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,278,278000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,3,200,0
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,CASA,3,184,1350000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,520,0
GO,SENADOR CANEDO,JARDINS FRANKFURT,JARDINS,4,154,63100
GO,SENADOR CANEDO,SOLAR PARK ILHABELA,LOTE,0,300,110000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,ÁGIO,0,421,589960
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,237,1590000
GO,SENADOR CANEDO,RESIDENCIAL LARANJEIRAS,CASA,3,161,650000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,166,1290000
GO,SENADOR CANEDO,BAIRRO DAS INDÚSTRIAS,CASA,4,205,899000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,263,350000
GO,SENADOR CANEDO,JARDINS NÁPOLES,SOBRADO,4,150,499000
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,168,1100000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,280,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,360,126302
GO,SENADOR CANEDO,RECANTO DOS SONHOS,CONDOMÍNIOS,0,274,261860
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,LOTE,0,404,250000
GO,SENADOR CANEDO,JARDINS PORTO,SOBRADO,3,205,1350000
GO,SENADOR CANEDO,JARDINS PORTO,ÁGIO,0,300,320000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,227,1790000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,SOLARIS,0,510,38272
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,273,273000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,300,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,260,290000
GO,SENADOR CANEDO,JARDINS CAPRI,VENDO,4,265,1650000
GO,SENADOR CANEDO,JARDINS PORTO,SOBRADO,4,207,0
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,3,135,950000
GO,SENADOR CANEDO,JARDINS BERLIM,ÁGIO,1,165,1339000
GO,SENADOR CANEDO,RESIDENCIAL VILLA VERDE,CASA,4,270,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,SOBRADO,4,263,0
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,240,0
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,3,124,970000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,221,0
GO,SENADOR CANEDO,JARDINS PORTO,ÁGIO,0,306,330000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DAS FLORES,CASA,2,181,85009
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,276,280000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁREA,0,347,490000
GO,SENADOR CANEDO,JARDIM VENEZA,JARDIM,0,360,210000
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,VENDO,4,262,1450000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,BELO,3,217,1430000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,274,0
GO,SENADOR CANEDO,JARDINS PARMA,CASA,3,160,0
GO,SENADOR CANEDO,RESIDENCIAL VALE VERDE,SOBRADO,5,260,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,222,0
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,150,0
GO,SENADOR CANEDO,JARDINS BERLIM,CASA,3,100,925000
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,ÁREA,0,21874,1500000
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,340,177000
GO,SENADOR CANEDO,SETOR CENTRAL,LOTE,0,600,460000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,205000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,171,1450000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,3,267,0
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,CASA,4,300,0
GO,SENADOR CANEDO,RESIDENCIAL PARAÍSO,CASA,3,165,750000
GO,SENADOR CANEDO,JARDINS TURIM,ÁGIO,0,326,480000
GO,SENADOR CANEDO,JARDINS BARCELONA,CONDOMÍNIO,4,250,1800000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,211,1680000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,180,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,153,1180000
